timestamp,worker_id,status,work_seconds,idle_seconds,phone_seconds,talk_seconds,attention_pct,productivity_pct
2026-07-15 17:01:31,13,Working,8.2,8.4,0.0,1.8,44.6,44.6
2026-07-15 17:01:31,14,Looking Away,0.0,7.0,0.0,1.5,0.0,0.0
2026-07-15 17:01:31,14,Talking,0.0,7.3,0.0,1.5,0.0,0.0
2026-07-15 17:01:31,55,Talking,0.0,4.1,0.0,0.0,0.0,0.0
2026-07-15 17:01:31,13,Talking,8.8,8.4,0.0,1.8,46.4,46.4
2026-07-15 17:01:33,13,Working,8.8,8.4,0.0,3.2,43.1,43.1
2026-07-15 17:01:36,13,Talking,12.4,8.4,0.0,3.2,51.5,51.5
2026-07-15 17:01:37,73,No Laptop,0.0,0.5,0.0,0.0,0.0,0.0
2026-07-15 17:01:37,27,No Laptop,0.0,0.5,0.0,0.0,0.0,0.0
2026-07-15 17:01:38,13,Looking Away,12.4,8.4,0.0,4.1,49.8,49.8
2026-07-15 17:01:38,14,Working,0.0,7.3,0.0,8.2,0.0,0.0
2026-07-15 17:01:38,27,Looking Away,0.0,0.5,0.0,0.0,0.0,0.0
2026-07-15 17:01:38,79,Looking Away,0.0,0.7,0.0,0.0,0.0,0.0
2026-07-15 17:01:39,13,Working,12.4,9.7,0.0,4.1,47.4,47.4
2026-07-15 17:01:39,27,Working,0.0,1.7,0.0,0.0,0.0,0.0
2026-07-15 17:01:40,13,Looking Away,13.0,9.7,0.0,4.1,48.6,48.6
2026-07-15 17:01:40,27,Looking Away,1.3,1.7,0.0,0.0,42.1,42.1
2026-07-15 17:01:40,97,No Laptop,0.0,0.6,0.0,0.0,0.0,0.0
2026-07-15 17:01:42,13,Talking,13.0,12.2,0.0,4.1,44.4,44.4
2026-07-15 17:01:42,27,Talking,1.3,3.6,0.0,0.0,26.0,26.0
2026-07-15 17:01:43,79,Talking,0.0,5.1,0.0,0.0,0.0,0.0
2026-07-15 17:01:43,101,Looking Away,3.2,0.0,0.0,0.0,100.0,100.0
2026-07-15 17:01:45,14,Talking,7.4,7.3,0.0,8.2,32.3,32.3
2026-07-15 17:01:46,14,Working,7.4,7.3,0.0,8.7,31.5,31.5
2026-07-15 17:01:47,14,Talking,9.0,7.3,0.0,8.7,36.0,36.0
2026-07-15 17:01:48,101,Talking,3.2,5.0,0.0,0.0,38.8,38.8
2026-07-15 17:01:48,14,Looking Away,9.0,7.3,0.0,9.5,34.9,34.9
2026-07-15 17:01:48,79,Looking Away,0.0,5.1,0.0,5.3,0.0,0.0
2026-07-15 17:01:49,124,Looking Away,0.0,0.4,0.0,0.0,0.0,0.0
2026-07-15 17:01:49,126,No Laptop,0.0,0.4,0.0,0.0,0.0,0.0
2026-07-15 17:01:50,14,Talking,9.0,9.1,0.0,9.5,32.6,32.6
2026-07-15 17:01:50,79,Talking,0.0,6.9,0.0,5.3,0.0,0.0
2026-07-15 17:01:50,73,Talking,0.0,0.4,0.0,0.0,0.0,0.0
2026-07-15 17:01:51,73,Working,0.0,0.4,0.0,0.5,0.0,0.0
2026-07-15 17:01:51,73,Talking,0.6,0.4,0.0,0.5,40.6,40.6
2026-07-15 17:01:51,145,No Laptop,0.0,0.6,0.0,0.0,0.0,0.0
2026-07-15 17:01:53,156,No Laptop,0.4,0.0,0.0,0.0,100.0,100.0
2026-07-15 17:01:54,170,Looking Away,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:01:54,177,Looking Away,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:01:54,73,Working,0.6,0.4,0.0,1.3,25.8,25.8
2026-07-15 17:01:54,118,Working,0.0,0.4,0.0,0.0,0.0,0.0
2026-07-15 17:01:55,73,Talking,0.9,0.4,0.0,1.3,35.3,35.3
2026-07-15 17:01:55,118,No Laptop,0.3,0.4,0.0,0.0,46.6,46.6
2026-07-15 17:01:55,190,No Laptop,0.0,0.4,0.0,0.0,0.0,0.0
2026-07-15 17:01:56,73,Working,0.9,0.4,0.0,2.3,25.4,25.4
2026-07-15 17:01:56,27,Working,1.3,3.6,0.0,9.0,9.2,9.2
2026-07-15 17:01:56,79,Looking Away,0.0,6.9,0.0,9.3,0.0,0.0
2026-07-15 17:01:56,223,Looking Away,0.0,0.5,0.0,0.0,0.0,0.0
2026-07-15 17:01:57,27,Talking,1.8,3.6,0.0,9.0,12.3,12.3
2026-07-15 17:01:57,79,Talking,0.0,7.3,0.0,9.3,0.0,0.0
2026-07-15 17:01:57,27,Working,1.8,3.6,0.0,9.4,11.9,11.9
2026-07-15 17:01:57,79,Looking Away,0.0,7.3,0.0,9.7,0.0,0.0
2026-07-15 17:01:58,79,Talking,0.0,7.9,0.0,9.7,0.0,0.0
2026-07-15 17:01:58,73,Talking,2.9,0.4,0.0,2.3,52.7,52.7
2026-07-15 17:01:58,156,Looking Away,0.4,0.3,0.0,0.0,55.6,55.6
2026-07-15 17:01:58,102,Looking Away,0.0,0.6,0.0,0.0,0.0,0.0
2026-07-15 17:01:58,27,Talking,3.0,3.6,0.0,9.4,18.6,18.6
2026-07-15 17:01:58,145,Talking,0.0,0.6,0.0,0.0,0.0,0.0
2026-07-15 17:01:58,92,No Laptop,0.0,0.6,0.0,0.0,0.0,0.0
2026-07-15 17:01:59,27,Working,3.0,3.6,0.0,10.0,18.0,18.0
2026-07-15 17:01:59,92,Looking Away,0.0,1.2,0.0,0.0,0.0,0.0
2026-07-15 17:01:59,73,Working,2.9,0.4,0.0,4.0,40.2,40.2
2026-07-15 17:02:00,73,Talking,4.1,0.4,0.0,4.0,48.5,48.5
2026-07-15 17:02:01,73,Working,4.1,0.4,0.0,4.5,45.7,45.7
2026-07-15 17:02:01,92,Working,0.0,3.4,0.0,0.0,0.0,0.0
2026-07-15 17:02:01,259,Looking Away,0.0,0.5,0.0,0.0,0.0,0.0
2026-07-15 17:02:01,261,No Laptop,0.0,0.5,0.0,0.0,0.0,0.0
2026-07-15 17:02:02,27,Talking,6.3,3.6,0.0,10.0,31.8,31.8
2026-07-15 17:02:02,92,Looking Away,1.1,3.4,0.0,0.0,24.9,24.9
2026-07-15 17:02:03,27,Working,6.3,3.6,0.0,11.0,30.2,30.2
2026-07-15 17:02:03,73,Talking,6.3,0.4,0.0,4.5,56.4,56.4
2026-07-15 17:02:03,92,Talking,1.1,4.5,0.0,0.0,20.2,20.2
2026-07-15 17:02:04,27,Talking,6.9,3.6,0.0,11.0,31.9,31.9
2026-07-15 17:02:04,73,Working,6.3,0.4,0.0,5.0,53.9,53.9
2026-07-15 17:02:05,92,Working,1.1,4.5,0.0,1.5,15.9,15.9
2026-07-15 17:02:06,92,Talking,2.2,4.5,0.0,1.5,26.8,26.8
2026-07-15 17:02:06,259,Talking,0.0,5.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:06,261,Talking,0.0,5.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:07,92,Working,2.2,4.5,0.0,2.5,23.9,23.9
2026-07-15 17:02:07,259,Looking Away,0.0,5.3,0.0,1.0,0.0,0.0
2026-07-15 17:02:07,92,Talking,2.7,4.5,0.0,2.5,27.9,27.9
2026-07-15 17:02:07,259,Working,0.0,5.8,0.0,1.0,0.0,0.0
2026-07-15 17:02:08,13,Working,13.0,12.2,0.0,22.6,27.2,27.2
2026-07-15 17:02:08,259,Talking,1.0,5.8,0.0,1.0,13.1,13.1
2026-07-15 17:02:09,13,Talking,13.5,12.2,0.0,22.6,28.0,28.0
2026-07-15 17:02:09,13,Looking Away,13.5,12.2,0.0,23.0,27.8,27.8
2026-07-15 17:02:09,27,Working,6.9,3.6,0.0,16.5,25.4,25.4
2026-07-15 17:02:10,92,Looking Away,2.7,4.5,0.0,4.1,24.0,24.0
2026-07-15 17:02:10,286,Working,0.0,0.5,0.0,0.0,0.0,0.0
2026-07-15 17:02:10,287,Looking Away,0.0,0.5,0.0,0.0,0.0,0.0
2026-07-15 17:02:10,73,Talking,12.7,0.4,0.0,5.0,70.4,70.4
2026-07-15 17:02:10,92,Talking,2.7,4.9,0.0,4.1,23.1,23.1
2026-07-15 17:02:10,286,Looking Away,0.5,0.5,0.0,0.0,48.8,48.8
2026-07-15 17:02:11,73,Working,12.7,0.4,0.0,5.4,68.8,68.8
2026-07-15 17:02:11,297,Looking Away,0.0,0.4,0.0,0.0,0.0,0.0
2026-07-15 17:02:11,286,Working,0.5,1.7,0.0,0.0,21.6,21.6
2026-07-15 17:02:12,286,Looking Away,0.9,1.7,0.0,0.0,34.6,34.6
2026-07-15 17:02:12,308,Looking Away,0.0,0.4,0.0,0.0,0.0,0.0
2026-07-15 17:02:13,73,Looking Away,14.9,0.4,0.0,5.4,72.1,72.1
2026-07-15 17:02:13,297,Working,0.0,2.5,0.0,0.0,0.0,0.0
2026-07-15 17:02:13,297,Looking Away,0.5,2.5,0.0,0.0,15.2,15.2
2026-07-15 17:02:14,27,Looking Away,11.3,3.6,0.0,16.5,35.9,35.9
2026-07-15 17:02:14,73,Working,14.9,1.3,0.0,5.4,69.1,69.1
2026-07-15 17:02:14,27,Working,11.3,4.0,0.0,16.5,35.4,35.4
2026-07-15 17:02:14,73,Looking Away,15.3,1.3,0.0,5.4,69.7,69.7
2026-07-15 17:02:15,286,Working,0.9,4.8,0.0,0.0,15.9,15.9
2026-07-15 17:02:15,73,Working,15.3,2.6,0.0,5.4,65.7,65.7
2026-07-15 17:02:15,286,Looking Away,1.4,4.8,0.0,0.0,22.1,22.1
2026-07-15 17:02:16,73,Talking,15.8,2.6,0.0,5.4,66.4,66.4
2026-07-15 17:02:16,286,Talking,1.4,5.2,0.0,0.0,20.6,20.6
2026-07-15 17:02:16,73,Working,15.8,2.6,0.0,5.8,65.2,65.2
2026-07-15 17:02:16,286,Looking Away,1.4,5.2,0.0,0.4,19.3,19.3
2026-07-15 17:02:16,308,Working,0.0,4.4,0.0,0.0,0.0,0.0
2026-07-15 17:02:17,286,Working,1.4,5.7,0.0,0.4,18.1,18.1
2026-07-15 17:02:18,73,Talking,17.2,2.6,0.0,5.8,67.1,67.1
2026-07-15 17:02:18,286,Talking,2.3,5.7,0.0,0.4,27.0,27.0
2026-07-15 17:02:18,73,Working,17.2,2.6,0.0,6.3,65.9,65.9
2026-07-15 17:02:18,308,Talking,1.9,4.4,0.0,0.0,29.7,29.7
2026-07-15 17:02:19,73,Talking,17.6,2.6,0.0,6.3,66.4,66.4
2026-07-15 17:02:19,332,No Laptop,0.0,0.4,0.0,0.0,0.0,0.0
2026-07-15 17:02:19,73,Working,17.6,2.6,0.0,6.7,65.4,65.4
2026-07-15 17:02:19,286,Looking Away,2.3,5.7,0.0,1.7,23.4,23.4
2026-07-15 17:02:19,308,Working,1.9,4.4,0.0,0.8,26.3,26.3
2026-07-15 17:02:19,73,Talking,18.0,2.6,0.0,6.7,66.0,66.0
2026-07-15 17:02:19,286,Talking,2.3,6.2,0.0,1.7,22.4,22.4
2026-07-15 17:02:20,73,Working,18.0,2.6,0.0,7.2,64.9,64.9
2026-07-15 17:02:20,308,Talking,2.8,4.4,0.0,0.8,34.6,34.6
2026-07-15 17:02:20,27,Talking,17.5,4.0,0.0,16.5,46.0,46.0
2026-07-15 17:02:20,308,Working,2.8,4.4,0.0,1.3,32.9,32.9
2026-07-15 17:02:21,73,Talking,19.3,2.6,0.0,7.2,66.5,66.5
2026-07-15 17:02:21,308,Talking,3.6,4.4,0.0,1.3,39.0,39.0
2026-07-15 17:02:22,73,Working,19.3,2.6,0.0,7.5,65.6,65.6
2026-07-15 17:02:22,308,Working,3.6,4.4,0.0,1.6,37.5,37.5
2026-07-15 17:02:22,73,Talking,19.8,2.6,0.0,7.5,66.1,66.1
2026-07-15 17:02:22,308,Talking,4.1,4.4,0.0,1.6,40.3,40.3
2026-07-15 17:02:23,73,Working,19.8,2.6,0.0,8.3,64.5,64.5
2026-07-15 17:02:23,308,Working,4.1,4.4,0.0,2.8,36.2,36.2
2026-07-15 17:02:24,27,Looking Away,17.5,4.0,0.0,20.2,41.9,41.9
2026-07-15 17:02:24,286,Working,2.3,6.2,0.0,6.3,15.4,15.4
2026-07-15 17:02:24,354,Looking Away,0.0,0.5,0.0,0.0,0.0,0.0
2026-07-15 17:02:24,27,Talking,17.5,4.5,0.0,20.2,41.5,41.5
2026-07-15 17:02:24,286,Talking,2.8,6.2,0.0,6.3,18.1,18.1
2026-07-15 17:02:24,308,Talking,5.4,4.4,0.0,2.8,43.0,43.0
2026-07-15 17:02:24,356,No Laptop,0.0,0.5,0.0,0.0,0.0,0.0
2026-07-15 17:02:25,73,Talking,21.9,2.6,0.0,8.3,66.9,66.9
2026-07-15 17:02:25,308,Working,5.4,4.4,0.0,3.2,41.7,41.7
2026-07-15 17:02:25,73,Working,21.9,2.6,0.0,8.7,66.0,66.0
2026-07-15 17:02:25,308,Talking,5.9,4.4,0.0,3.2,43.6,43.6
2026-07-15 17:02:25,332,Talking,0.0,6.7,0.0,0.0,0.0,0.0
2026-07-15 17:02:27,356,Looking Away,0.0,1.8,0.0,0.0,0.0,0.0
2026-07-15 17:02:28,27,Working,17.5,4.5,0.0,23.3,38.6,38.6
2026-07-15 17:02:28,380,No Laptop,0.0,0.4,0.0,0.0,0.0,0.0
2026-07-15 17:02:29,27,No Laptop,18.5,4.5,0.0,23.3,39.9,39.9
2026-07-15 17:02:29,382,No Laptop,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:29,27,Working,18.5,5.1,0.0,23.3,39.5,39.5
2026-07-15 17:02:30,387,No Laptop,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:30,390,No Laptop,0.0,0.2,0.0,0.0,0.0,0.0
2026-07-15 17:02:30,391,Looking Away,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:31,27,Looking Away,20.6,5.1,0.0,23.3,42.0,42.0
2026-07-15 17:02:31,396,No Laptop,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:32,387,Looking Away,0.0,0.8,0.0,0.0,0.0,0.0
2026-07-15 17:02:32,396,Looking Away,0.0,0.8,0.0,0.0,0.0,0.0
2026-07-15 17:02:33,387,No Laptop,0.0,1.7,0.0,0.0,0.0,0.0
2026-07-15 17:02:33,396,No Laptop,0.0,1.7,0.0,0.0,0.0,0.0
2026-07-15 17:02:33,402,No Laptop,0.0,0.2,0.0,0.0,0.0,0.0
2026-07-15 17:02:34,396,Looking Away,0.0,2.5,0.0,0.0,0.0,0.0
2026-07-15 17:02:35,416,No Laptop,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:35,422,No Laptop,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:36,27,Working,20.6,9.9,0.0,23.3,38.3,38.3
2026-07-15 17:02:36,27,Talking,20.9,9.9,0.0,23.3,38.6,38.6
2026-07-15 17:02:36,396,Talking,0.0,3.8,0.0,0.0,0.0,0.0
2026-07-15 17:02:37,27,Working,20.9,9.9,0.0,23.8,38.2,38.2
2026-07-15 17:02:37,396,No Laptop,0.0,3.8,0.0,0.5,0.0,0.0
2026-07-15 17:02:37,27,Looking Away,21.1,9.9,0.0,23.8,38.6,38.6
2026-07-15 17:02:37,416,Looking Away,0.0,0.6,0.0,0.0,0.0,0.0
2026-07-15 17:02:37,428,No Laptop,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:37,27,Talking,21.1,10.1,0.0,23.8,38.4,38.4
2026-07-15 17:02:37,396,Talking,0.0,3.8,0.0,0.5,0.0,0.0
2026-07-15 17:02:38,27,Working,21.1,10.1,0.0,24.9,37.6,37.6
2026-07-15 17:02:38,396,Looking Away,0.0,3.8,0.0,1.6,0.0,0.0
2026-07-15 17:02:41,27,Talking,23.3,10.1,0.0,24.9,39.9,39.9
2026-07-15 17:02:41,396,Talking,0.0,5.9,0.0,1.6,0.0,0.0
2026-07-15 17:02:41,27,Working,23.3,10.1,0.0,25.4,39.6,39.6
2026-07-15 17:02:41,396,Looking Away,0.0,5.9,0.0,2.1,0.0,0.0
2026-07-15 17:02:41,27,Talking,23.5,10.1,0.0,25.4,39.8,39.8
2026-07-15 17:02:41,396,Talking,0.0,6.2,0.0,2.1,0.0,0.0
2026-07-15 17:02:42,27,Working,23.5,10.1,0.0,25.6,39.7,39.7
2026-07-15 17:02:42,396,Looking Away,0.0,6.2,0.0,2.3,0.0,0.0
2026-07-15 17:02:42,27,Talking,24.0,10.1,0.0,25.6,40.2,40.2
2026-07-15 17:02:42,396,Talking,0.0,6.7,0.0,2.3,0.0,0.0
2026-07-15 17:02:43,27,Looking Away,24.0,10.1,0.0,26.8,39.4,39.4
2026-07-15 17:02:44,27,Talking,24.0,10.8,0.0,26.8,39.0,39.0
2026-07-15 17:02:45,27,Looking Away,24.0,10.8,0.0,28.0,38.2,38.2
2026-07-15 17:02:45,27,Working,24.0,11.1,0.0,28.0,38.1,38.1
2026-07-15 17:02:45,396,No Laptop,0.0,6.7,0.0,4.2,0.0,0.0
2026-07-15 17:02:46,27,Talking,24.3,11.1,0.0,28.0,38.4,38.4
2026-07-15 17:02:46,396,Talking,0.0,7.0,0.0,4.2,0.0,0.0
2026-07-15 17:02:46,446,No Laptop,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:47,27,Working,24.3,11.1,0.0,29.1,37.7,37.7
2026-07-15 17:02:47,396,No Laptop,0.0,7.0,0.0,5.3,0.0,0.0
2026-07-15 17:02:47,27,Talking,24.6,11.1,0.0,29.1,38.0,38.0
2026-07-15 17:02:47,396,Talking,0.0,7.3,0.0,5.3,0.0,0.0
2026-07-15 17:02:49,27,Working,24.6,11.1,0.0,30.9,37.0,37.0
2026-07-15 17:02:49,396,No Laptop,0.0,7.3,0.0,7.1,0.0,0.0
2026-07-15 17:02:50,457,No Laptop,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:50,27,Talking,26.1,11.1,0.0,30.9,38.3,38.3
2026-07-15 17:02:50,396,Talking,0.0,8.7,0.0,7.1,0.0,0.0
2026-07-15 17:02:51,27,Working,26.1,11.1,0.0,31.2,38.1,38.1
2026-07-15 17:02:51,396,No Laptop,0.0,8.7,0.0,7.4,0.0,0.0
2026-07-15 17:02:54,27,Talking,29.7,11.1,0.0,31.2,41.2,41.2
2026-07-15 17:02:54,396,Talking,0.0,11.8,0.0,7.4,0.0,0.0
2026-07-15 17:02:55,473,Looking Away,0.0,0.3,0.0,0.0,0.0,0.0
2026-07-15 17:02:55,27,Working,29.7,11.1,0.0,32.0,40.8,40.8
2026-07-15 17:02:55,396,No Laptop,0.0,11.8,0.0,8.3,0.0,0.0
